Material ID,Material Name,Category,Durability Rating,Cost per Unit ($),Environmental Suitability,Supplier Availability,Lead Time (days),Sustainability Score,Thermal Conductivity (W/m·K),Compressive Strength (MPa),Fire Resistance Rating
3103,Aluminum,Electrical,6,420,Humid,High,29,8,1.39,142,B
3104,Brick,Plumbing,6,261,Coastal,Low,6,8,1.61,47,D
3105,Insulation,Plumbing,10,638,All,High,5,10,2.14,223,D
3106,Steel,Plumbing,8,420,Coastal,Medium,28,8,1.82,47,A
3107,Concrete,Electrical,7,977,Humid,Medium,7,10,2.45,379,A
3108,Brick,Electrical,8,392,All,Low,25,5,2.43,153,B
3109,Insulation,Electrical,9,437,Coastal,High,18,4,1.47,151,A
3110,Aluminum,Insulation,7,218,All,Low,6,1,0.84,20,B
3111,Wood,Electrical,7,757,Dry,High,24,8,1.39,343,B
3112,Aluminum,Structural,7,657,Humid,Medium,6,5,1.85,399,A
3113,Aluminum,Plumbing,8,878,Coastal,Medium,9,5,0.71,89,A
3114,Concrete,Finishing,7,144,Dry,High,24,3,2.34,80,A
3115,Brick,Plumbing,9,675,Coastal,Medium,23,6,1.81,323,D
3116,Wood,Insulation,7,926,Humid,Medium,10,6,0.53,204,C
3117,Concrete,Finishing,6,653,All,Medium,8,3,2.18,257,C
3118,Plastic,Insulation,7,782,Humid,High,27,4,0.35,161,B
3119,Glass,Structural,8,910,Coastal,Medium,11,2,2.11,295,A
3120,Insulation,Finishing,6,905,Coastal,Medium,22,7,2.13,313,B
3121,Glass,Finishing,7,803,Coastal,Low,17,4,1.73,20,C
3122,Concrete,Insulation,9,278,Coastal,Medium,19,1,0.39,92,B
3123,Aluminum,Electrical,9,554,Humid,Low,15,4,0.47,302,D
3124,Glass,Structural,6,923,Dry,Low,18,1,1.96,223,D
3125,Aluminum,Insulation,6,197,Humid,High,10,8,1.47,99,A
3126,Concrete,Structural,9,192,Dry,High,9,9,1.65,325,A
3127,Glass,Structural,7,650,Coastal,Medium,6,10,1.66,21,B
3128,Brick,Structural,7,822,Dry,Medium,16,5,1.22,342,B
3129,Plastic,Insulation,7,311,All,High,10,5,0.87,162,D
3130,Concrete,Structural,10,115,All,Low,20,9,0.27,393,C
3131,Glass,Insulation,8,919,Humid,High,19,1,0.91,100,D
3132,Steel,Plumbing,8,816,Coastal,High,20,8,0.16,48,A
3133,Aluminum,Insulation,7,83,Humid,Low,11,5,1.71,68,A
3134,Glass,Finishing,9,730,Coastal,Low,26,10,2.38,253,B
3135,Aluminum,Finishing,9,527,Humid,Medium,24,8,1.18,193,D
3136,Brick,Plumbing,9,808,Dry,Medium,15,7,1.71,200,C
3137,Plastic,Insulation,7,387,Coastal,Low,30,6,1.21,156,A
3138,Steel,Plumbing,6,424,Humid,High,24,8,1.09,22,A
3139,Glass,Insulation,6,779,Dry,High,24,8,1.53,130,D
3140,Plastic,Structural,9,379,All,High,30,6,1.58,103,A
3141,Steel,Electrical,7,817,Humid,High,16,7,1.7,278,C
3142,Steel,Structural,8,258,Humid,High,8,1,2.22,149,D
3143,Insulation,Plumbing,8,528,All,High,5,2,1.42,158,C
3144,Glass,Insulation,7,82,Humid,High,9,10,1.36,168,D
3145,Plastic,Insulation,8,700,Dry,Medium,17,5,0.79,151,B
3146,Wood,Finishing,6,92,Coastal,High,22,5,1.23,69,A
3147,Brick,Finishing,6,961,All,Low,6,4,0.47,360,A
3148,Wood,Plumbing,7,719,All,Low,24,6,0.75,394,C
3149,Aluminum,Plumbing,8,890,Humid,High,18,8,1.2,126,A
3150,Aluminum,Structural,10,502,Dry,Low,7,10,1.81,179,B
3151,Wood,Finishing,7,125,Humid,High,17,1,2.35,263,D
3152,Steel,Finishing,10,342,Dry,Medium,22,4,1.12,351,A
3153,Aluminum,Finishing,8,876,Dry,Low,29,8,2.23,259,C
3154,Plastic,Insulation,9,431,Humid,High,30,4,2.21,22,D
3155,Glass,Insulation,10,429,Humid,Medium,22,9,0.67,51,D
3156,Concrete,Structural,8,979,Coastal,Low,19,3,0.17,173,B
3157,Aluminum,Plumbing,6,904,Dry,Medium,18,5,1.4,75,B
3158,Plastic,Plumbing,9,661,Dry,Low,30,8,1.96,114,B
3159,Insulation,Plumbing,8,976,All,Low,12,1,1.54,175,C
3160,Plastic,Insulation,7,285,Coastal,Low,7,1,0.76,107,B
3161,Stone,Structural,7,102,All,High,18,9,2.36,267,D
3162,Stone,Insulation,9,112,All,Medium,30,4,0.68,327,D
3163,Plastic,Structural,8,614,Coastal,Low,25,6,0.6,68,D
3164,Brick,Finishing,9,705,Coastal,Low,28,9,0.4,368,C
3165,Concrete,Electrical,8,710,Dry,Medium,11,6,0.24,331,B
3166,Brick,Plumbing,10,817,All,Medium,21,2,1.98,313,C
3167,Brick,Electrical,7,637,Coastal,Low,20,3,2.12,42,D
3168,Steel,Insulation,7,820,All,High,20,8,1.36,142,B
3169,Steel,Insulation,7,803,Dry,Medium,10,3,2.26,24,A
3170,Insulation,Structural,8,66,All,Low,13,8,1.12,159,B
3171,Glass,Finishing,7,161,Coastal,Low,26,6,0.9,84,C
3172,Concrete,Structural,8,339,All,Low,12,7,0.78,360,C
3173,Aluminum,Structural,8,169,All,High,28,4,2.19,51,A
3174,Steel,Electrical,10,261,All,Medium,10,1,0.26,287,C
3175,Wood,Plumbing,9,948,All,High,8,4,2.15,121,B
3176,Glass,Insulation,9,182,Humid,Medium,19,4,0.81,396,A
3177,Insulation,Insulation,6,921,Coastal,Medium,15,7,1.37,303,C
3178,Glass,Electrical,9,930,Dry,Medium,15,8,0.71,382,B
3179,Steel,Insulation,9,93,Dry,Medium,19,8,0.3,244,B
3180,Plastic,Insulation,9,277,Humid,Low,29,8,1.26,327,C
3181,Wood,Structural,6,316,Coastal,High,6,7,0.62,223,A
3182,Aluminum,Structural,8,922,Dry,High,19,2,0.54,355,D
3183,Plastic,Structural,10,826,Humid,Medium,10,3,0.73,381,B
3184,Stone,Plumbing,8,660,All,Low,26,4,0.94,280,D
3185,Steel,Finishing,8,351,All,Low,14,10,2.34,30,B
3186,Aluminum,Plumbing,6,91,Coastal,Medium,10,5,2.12,192,D
3187,Steel,Electrical,6,215,All,Medium,13,2,0.12,399,B
3188,Steel,Insulation,10,949,Humid,Low,30,9,0.83,233,D
3189,Steel,Plumbing,7,726,Dry,Medium,16,8,0.26,232,D
3190,Glass,Structural,10,643,Coastal,Low,18,6,1.14,367,D
3191,Insulation,Electrical,8,413,Humid,Medium,13,2,0.63,278,A
3192,Wood,Finishing,10,666,Humid,Medium,24,5,1.28,265,C
3193,Insulation,Electrical,8,315,Humid,Low,11,5,1.85,333,A
3194,Plastic,Insulation,8,467,Humid,High,10,10,2.44,363,B
3195,Stone,Insulation,6,258,Coastal,Medium,28,3,1.51,341,C
3196,Wood,Insulation,8,310,All,High,25,3,0.31,340,D
3197,Stone,Plumbing,8,882,Dry,Medium,28,1,2.11,35,D
3198,Plastic,Electrical,10,568,Coastal,Low,15,4,1.04,134,A
3199,Insulation,Insulation,9,363,Coastal,High,24,9,1.86,400,A
3200,Concrete,Insulation,7,218,Coastal,Medium,17,7,1.72,340,D
3201,Aluminum,Electrical,9,228,Humid,Low,5,2,2.39,226,D
3202,Steel,Electrical,10,606,Coastal,Low,6,3,0.35,329,D
3203,Brick,Structural,8,918,All,Medium,27,1,1.16,197,B
3204,Steel,Structural,9,632,All,Low,22,3,1.66,172,A
3205,Concrete,Plumbing,9,798,Humid,High,14,7,1.19,36,C
3206,Wood,Structural,10,315,Dry,Medium,17,3,0.75,132,B
3207,Aluminum,Plumbing,7,532,All,Medium,30,9,0.58,358,A
3208,Glass,Electrical,9,661,Humid,Low,25,9,0.17,78,B
3209,Glass,Insulation,7,387,Dry,Medium,12,9,2.18,393,B
3210,Glass,Finishing,6,561,Dry,Medium,21,9,0.78,238,B
3211,Plastic,Finishing,8,980,All,Low,10,2,1.29,48,B
3212,Concrete,Plumbing,9,1000,Coastal,Low,13,8,0.14,331,B
3213,Plastic,Finishing,10,316,Dry,High,19,3,1.9,346,D
3214,Glass,Electrical,9,152,Dry,Low,11,8,1.66,135,D
3215,Aluminum,Plumbing,9,314,All,Medium,8,2,0.9,124,C
3216,Steel,Insulation,6,649,Dry,High,14,9,2.26,265,D
3217,Stone,Insulation,8,138,Coastal,High,20,2,2.48,321,D
3218,Glass,Finishing,8,567,Humid,Medium,24,1,0.12,210,B
3219,Brick,Plumbing,8,654,Humid,Medium,6,9,0.64,253,B
3220,Aluminum,Insulation,8,589,Humid,Low,13,1,1.37,239,D
3221,Aluminum,Electrical,10,922,Humid,High,14,8,1.38,362,A
3222,Glass,Electrical,7,94,Humid,Medium,20,8,1.98,382,A
3223,Concrete,Insulation,10,367,Coastal,Low,11,6,1.41,240,C
3224,Plastic,Insulation,9,600,All,Medium,25,10,2.48,294,D
3225,Steel,Electrical,8,129,All,Medium,17,3,0.75,345,D
3226,Insulation,Finishing,10,157,All,Medium,17,1,0.34,326,B
3227,Insulation,Plumbing,9,510,Dry,High,30,10,2.47,53,A
3228,Aluminum,Insulation,9,932,All,Low,17,7,1.6,388,B
3229,Wood,Finishing,8,799,Humid,High,5,10,0.73,322,D
3230,Stone,Finishing,7,742,All,Medium,12,10,1.0,157,B
3231,Concrete,Finishing,8,330,Coastal,High,30,10,1.44,117,A
3232,Plastic,Electrical,9,100,Dry,Medium,16,7,1.55,293,B
3233,Wood,Insulation,6,50,Coastal,Medium,9,4,0.92,234,C
3234,Brick,Plumbing,10,247,Dry,High,25,9,0.23,253,D
3235,Steel,Structural,6,675,Humid,High,23,7,0.39,29,C
3236,Stone,Finishing,7,368,Coastal,Low,9,4,1.29,338,C
3237,Brick,Electrical,10,598,Humid,Medium,5,2,1.23,50,A
3238,Brick,Plumbing,9,400,Humid,Low,15,10,0.25,368,A
3239,Glass,Insulation,10,143,Dry,High,9,10,1.58,341,C
3240,Insulation,Structural,10,874,Humid,Medium,16,9,2.47,288,A
3241,Steel,Electrical,7,646,Humid,Low,9,2,0.59,201,D
3242,Steel,Finishing,9,386,Coastal,Medium,14,6,1.58,372,D
3243,Plastic,Structural,6,619,Humid,High,23,1,1.29,24,D
3244,Glass,Structural,7,556,Coastal,Medium,28,10,1.51,45,C
3245,Aluminum,Insulation,8,535,Humid,High,6,5,2.28,248,B
3246,Stone,Plumbing,8,56,Coastal,Low,30,4,1.08,398,C
3247,Glass,Electrical,9,912,Coastal,Low,15,10,1.08,50,A
3248,Steel,Structural,7,253,Humid,High,25,3,0.69,352,C
3249,Stone,Structural,7,204,Humid,Low,24,6,2.07,345,B
3250,Brick,Finishing,7,73,Humid,Medium,22,10,0.2,150,C
3251,Stone,Electrical,9,482,All,High,9,3,2.46,392,A
3252,Glass,Insulation,8,289,Humid,Medium,26,3,1.1,98,C
3253,Glass,Structural,7,234,Dry,Medium,16,5,1.09,148,A
3254,Aluminum,Insulation,8,226,Coastal,High,17,9,0.34,41,B
3255,Insulation,Plumbing,6,626,Humid,Low,17,3,1.98,64,D
3256,Aluminum,Plumbing,10,689,Humid,Medium,7,1,0.41,204,A
3257,Concrete,Structural,10,247,All,Low,24,1,1.36,251,C
3258,Brick,Electrical,8,604,Humid,Medium,18,2,0.92,320,C
3259,Wood,Finishing,6,903,Dry,Low,9,5,1.1,371,A
3260,Concrete,Plumbing,9,923,All,High,27,6,1.43,15,D
3261,Plastic,Structural,6,325,All,Low,23,4,1.88,43,D
3262,Insulation,Electrical,7,951,Coastal,High,24,4,2.18,42,C
3263,Aluminum,Plumbing,8,676,Humid,Low,14,4,1.24,273,A
3264,Aluminum,Finishing,9,329,All,Low,21,2,0.52,43,B
3265,Steel,Plumbing,7,284,Dry,Low,9,2,1.58,102,D
3266,Wood,Electrical,9,181,Coastal,High,7,7,1.37,226,C
3267,Concrete,Structural,9,959,All,Low,20,5,2.25,390,D
3268,Steel,Insulation,9,699,All,Low,29,3,1.78,390,D
3269,Insulation,Finishing,10,483,All,Low,16,6,1.53,288,D
3270,Plastic,Structural,8,858,Dry,Medium,16,4,1.83,140,A
3271,Brick,Plumbing,8,750,Dry,High,23,9,0.72,356,A
3272,Plastic,Structural,9,892,All,Low,15,8,2.0,397,D
3273,Concrete,Electrical,9,416,Humid,Medium,14,8,0.17,25,C
3274,Brick,Finishing,6,649,Humid,Low,16,2,0.3,207,D
3275,Wood,Structural,8,50,All,Medium,21,4,0.52,85,C
3276,Concrete,Structural,6,976,Dry,High,6,3,1.69,36,C
3277,Glass,Plumbing,9,890,Humid,Medium,19,4,0.93,101,A
3278,Wood,Structural,9,113,Humid,High,6,1,2.14,278,D
3279,Stone,Insulation,9,188,Dry,Medium,29,1,0.22,319,C
3280,Plastic,Structural,9,497,Dry,Medium,20,7,2.46,67,D
3281,Brick,Finishing,10,913,All,High,28,2,0.95,216,D
3282,Aluminum,Finishing,10,310,All,Low,10,5,1.46,314,A
3283,Glass,Plumbing,9,564,Humid,Low,13,10,0.16,71,B
3284,Stone,Plumbing,8,408,Humid,High,22,10,1.46,384,A
3285,Stone,Plumbing,9,491,Dry,High,9,10,1.94,191,B
3286,Glass,Electrical,8,655,Dry,Low,23,2,2.16,285,A
3287,Stone,Finishing,9,603,Dry,High,16,6,1.92,282,D
3288,Wood,Plumbing,10,311,Dry,High,22,1,1.93,148,A
3289,Concrete,Insulation,8,153,Humid,Low,9,10,2.32,256,A
3290,Wood,Electrical,6,64,Coastal,Low,8,7,1.22,209,C
3291,Steel,Structural,10,986,Humid,High,25,10,0.81,369,D
3292,Stone,Finishing,6,736,All,Medium,27,3,1.57,177,C
3293,Stone,Structural,10,751,All,Medium,23,3,2.48,304,A
3294,Brick,Structural,9,575,Coastal,Low,9,1,0.63,290,C
3295,Steel,Finishing,6,810,Dry,High,5,10,2.41,304,C
3296,Brick,Plumbing,6,523,All,Medium,19,2,1.12,191,D
3297,Aluminum,Plumbing,10,693,Coastal,Low,14,1,0.94,228,B
3298,Brick,Insulation,7,548,Dry,Low,29,4,0.29,57,D
3299,Aluminum,Finishing,7,615,Dry,Medium,24,3,1.97,318,D
3300,Insulation,Electrical,8,500,Dry,Medium,7,5,0.86,24,D
3301,Brick,Plumbing,10,833,Dry,High,19,5,1.32,288,C
3302,Steel,Finishing,7,99,Dry,Low,21,4,0.49,31,D
3303,Stone,Structural,6,657,Humid,Medium,24,4,0.17,16,A
3304,Stone,Finishing,8,224,Humid,High,15,7,0.17,137,D
3305,Glass,Insulation,9,270,Humid,High,7,8,0.78,187,D
3306,Plastic,Structural,7,680,Humid,Medium,26,7,1.8,237,C
3307,Steel,Insulation,9,119,Humid,High,19,9,1.34,155,C
3308,Aluminum,Electrical,7,709,Humid,Low,30,8,0.19,284,D
3309,Insulation,Insulation,10,211,Humid,Low,13,6,0.27,153,C
3310,Insulation,Insulation,8,479,Humid,Low,20,2,1.26,202,A
3311,Stone,Plumbing,9,935,Humid,Low,5,6,2.46,55,D
3312,Insulation,Insulation,7,546,Dry,High,8,9,2.41,12,B
3313,Insulation,Insulation,7,793,Dry,Medium,13,2,2.11,116,B
3314,Concrete,Electrical,9,650,Humid,Low,5,2,1.9,191,D
3315,Insulation,Electrical,7,336,All,Low,14,4,1.65,293,B
3316,Aluminum,Electrical,7,883,Coastal,High,22,2,0.37,140,B
3317,Brick,Structural,8,821,All,High,12,2,2.3,110,C
3318,Glass,Plumbing,10,803,All,Medium,25,10,0.5,14,A
3319,Aluminum,Electrical,9,538,Humid,High,27,5,2.03,183,B
3320,Stone,Structural,10,631,Coastal,Low,20,6,1.42,47,B
3321,Stone,Electrical,6,596,Dry,Medium,28,6,2.1,274,A
3322,Wood,Finishing,7,458,Dry,Low,17,9,0.41,185,B
3323,Aluminum,Structural,8,856,Humid,Low,7,9,0.45,197,A
3324,Concrete,Finishing,8,778,Humid,Low,10,6,2.4,257,B
3325,Steel,Plumbing,7,806,Dry,Low,23,10,2.09,351,B
3326,Steel,Finishing,8,507,Dry,High,14,8,1.01,222,A
3327,Concrete,Plumbing,9,623,Dry,Medium,5,2,2.4,363,A
3328,Steel,Insulation,8,67,All,High,19,3,1.25,32,C
3329,Insulation,Finishing,7,655,All,Low,9,2,2.24,81,C
3330,Concrete,Structural,7,662,All,Low,26,7,2.22,227,D
3331,Brick,Plumbing,7,174,Dry,High,12,1,2.42,104,A
3332,Plastic,Electrical,9,755,Dry,Medium,5,2,1.69,365,A
3333,Plastic,Insulation,6,785,All,Medium,20,9,1.71,214,D
3334,Aluminum,Finishing,8,800,Coastal,Medium,26,9,0.71,130,D
3335,Steel,Electrical,7,554,Humid,Medium,15,10,1.76,248,B
3336,Aluminum,Insulation,9,505,Dry,High,28,5,2.46,58,A
3337,Wood,Electrical,7,293,All,Low,17,2,0.28,30,A
3338,Insulation,Structural,7,729,Coastal,Low,17,10,0.24,13,B
3339,Brick,Electrical,10,73,Dry,Medium,29,2,2.38,156,D
3340,Stone,Plumbing,9,697,All,Medium,27,6,2.06,262,C
3341,Aluminum,Structural,10,700,All,High,24,10,1.41,129,C
3342,Wood,Finishing,6,265,Humid,High,14,10,1.91,186,C
3343,Brick,Insulation,7,204,Dry,Medium,8,9,0.86,279,D
3344,Insulation,Plumbing,8,808,All,Medium,10,7,1.77,277,C
3345,Glass,Insulation,10,675,Dry,High,9,10,1.4,75,A
3346,Wood,Plumbing,9,821,Humid,High,18,6,1.47,149,D
3347,Plastic,Plumbing,9,581,Dry,High,30,8,0.79,392,B
3348,Concrete,Finishing,8,763,Humid,Low,12,2,0.92,158,A
3349,Glass,Insulation,7,808,Coastal,Medium,28,8,2.02,224,B
3350,Steel,Insulation,7,212,Coastal,High,7,4,0.68,270,A
3351,Insulation,Electrical,8,125,All,High,18,5,2.08,27,A
3352,Aluminum,Insulation,6,312,Humid,Medium,26,1,2.1,12,A
3353,Stone,Insulation,9,909,All,High,19,7,2.13,99,C
3354,Wood,Electrical,6,595,Coastal,Medium,21,1,0.82,247,B
3355,Concrete,Electrical,8,571,Humid,Medium,20,10,1.03,318,D
3356,Steel,Insulation,6,63,All,Medium,9,8,1.25,88,A
3357,Brick,Plumbing,9,843,Coastal,Medium,19,9,2.11,364,C
3358,Plastic,Finishing,7,831,All,Medium,14,10,1.75,353,D
3359,Stone,Finishing,8,500,All,High,9,5,1.63,57,A
3360,Wood,Plumbing,7,609,All,High,26,10,0.27,226,D
3361,Stone,Electrical,8,628,Coastal,Low,6,10,0.68,106,C
3362,Steel,Structural,8,735,Humid,High,30,7,0.59,124,C
3363,Plastic,Insulation,8,416,Dry,Low,10,1,1.5,297,D
3364,Stone,Insulation,10,721,Humid,High,12,9,0.61,385,A
3365,Brick,Plumbing,8,716,Humid,High,11,5,1.05,380,C
3366,Wood,Structural,9,326,Dry,Low,17,6,1.75,348,C
3367,Plastic,Insulation,6,806,All,Medium,6,4,1.28,270,B
3368,Plastic,Structural,6,144,Humid,Medium,12,8,0.56,97,C
3369,Plastic,Structural,9,307,All,Medium,19,1,2.23,86,B
3370,Glass,Finishing,10,227,Dry,Low,22,8,0.48,363,D
3371,Stone,Electrical,10,441,All,Medium,12,7,1.24,24,A
3372,Aluminum,Finishing,10,911,Humid,High,18,6,0.37,341,A
3373,Steel,Finishing,7,701,Humid,Medium,12,2,0.78,284,A
3374,Steel,Finishing,10,328,All,Medium,22,3,2.17,388,C
3375,Aluminum,Electrical,9,603,Dry,Low,13,7,0.41,374,B
3376,Aluminum,Finishing,10,997,Coastal,Low,9,6,0.59,250,B
3377,Plastic,Finishing,10,837,Humid,Low,8,10,2.36,398,C
3378,Glass,Finishing,8,707,Humid,Low,12,8,1.69,71,D
3379,Steel,Finishing,8,996,Coastal,High,7,3,2.44,280,D
3380,Aluminum,Finishing,7,925,All,Medium,26,9,2.09,356,A
3381,Plastic,Structural,8,226,Coastal,High,14,6,2.49,317,C
3382,Aluminum,Finishing,10,854,Dry,High,14,10,0.21,15,C
3383,Glass,Insulation,10,102,Dry,Low,17,1,0.32,166,B
3384,Steel,Finishing,10,344,Coastal,Low,21,2,1.05,280,B
3385,Wood,Finishing,8,66,Humid,Medium,28,9,0.43,178,A
3386,Steel,Electrical,10,353,All,Low,20,7,1.25,397,C
3387,Wood,Insulation,6,926,Dry,Low,5,4,1.56,100,A
3388,Plastic,Electrical,8,745,Humid,High,7,9,0.37,128,A
3389,Steel,Electrical,9,993,Dry,Medium,5,1,0.37,163,A
3390,Steel,Plumbing,7,492,All,Low,20,2,1.91,78,C
3391,Steel,Plumbing,10,368,Coastal,Low,26,8,0.99,387,B
3392,Wood,Structural,9,261,All,Low,13,9,1.96,328,C
3393,Stone,Finishing,9,425,Humid,Low,13,1,2.05,387,B
3394,Concrete,Electrical,6,935,Humid,Medium,27,2,1.06,57,D
3395,Aluminum,Plumbing,10,802,Humid,Medium,6,9,1.44,322,D
3396,Wood,Finishing,10,232,Dry,High,29,5,2.13,82,A
3397,Insulation,Finishing,8,354,Coastal,High,23,8,2.11,364,C
3398,Glass,Structural,6,260,All,High,30,7,0.78,219,C
3399,Concrete,Electrical,9,627,Humid,Medium,21,2,2.37,243,D
3400,Aluminum,Structural,10,61,Dry,Low,11,6,1.3,175,A
3401,Insulation,Insulation,6,625,All,High,28,4,1.35,276,B
3402,Glass,Plumbing,9,535,All,High,28,4,0.49,161,C
3403,Concrete,Finishing,8,463,Humid,Low,20,7,0.47,70,B
3404,Concrete,Finishing,6,651,Humid,Medium,19,8,1.24,394,D
3405,Plastic,Insulation,8,131,Dry,Medium,10,7,1.76,43,D
3406,Aluminum,Plumbing,6,542,Dry,Low,15,2,0.49,196,C
3407,Aluminum,Plumbing,6,311,Humid,Medium,6,5,1.22,283,C
3408,Glass,Structural,10,889,Humid,Medium,12,7,0.44,287,B
3409,Aluminum,Structural,8,585,Humid,Low,23,1,0.36,63,C
3410,Steel,Electrical,8,993,All,Medium,25,8,0.14,371,D
3411,Glass,Insulation,10,70,All,Medium,9,10,2.14,379,A
3412,Stone,Structural,7,58,Dry,High,16,8,0.41,392,D
3413,Concrete,Insulation,6,379,All,Medium,19,6,0.63,105,D
3414,Stone,Plumbing,10,439,All,Low,28,1,0.75,173,A
3415,Steel,Electrical,6,795,All,Medium,28,6,1.3,338,D
3416,Concrete,Insulation,6,92,Dry,High,27,10,1.04,95,B
3417,Plastic,Electrical,8,111,Coastal,High,7,7,1.03,306,D
3418,Plastic,Insulation,8,620,Humid,Low,10,8,0.41,48,B
3419,Brick,Plumbing,8,409,Humid,Low,21,8,1.46,304,A
3420,Concrete,Electrical,9,75,Dry,High,13,10,1.64,44,A
3421,Insulation,Insulation,9,108,All,High,10,10,1.16,369,D
3422,Glass,Finishing,10,88,Dry,Low,22,7,2.39,166,C
3423,Brick,Insulation,7,196,Humid,High,12,4,2.03,161,B
3424,Glass,Electrical,8,531,All,High,5,2,1.32,393,A
3425,Stone,Insulation,10,198,Coastal,Low,7,3,2.45,306,B
3426,Concrete,Insulation,6,260,Humid,High,27,1,0.91,390,B
3427,Steel,Structural,6,67,Dry,High,10,9,1.16,378,B
3428,Wood,Insulation,10,310,Dry,Medium,11,8,0.86,165,A
3429,Glass,Insulation,6,932,Dry,Medium,27,2,2.03,37,C
3430,Concrete,Insulation,8,921,Humid,Medium,13,2,1.16,270,D
3431,Brick,Finishing,6,401,Coastal,Low,26,8,0.74,187,A
3432,Plastic,Insulation,8,660,Dry,Low,16,3,2.02,241,D
3433,Plastic,Electrical,7,533,All,Low,6,6,2.15,159,C
3434,Wood,Electrical,10,520,Coastal,Medium,19,2,1.72,314,A
3435,Steel,Insulation,6,179,Humid,Low,5,1,0.67,194,C
3436,Concrete,Finishing,9,844,All,Low,5,4,0.42,70,B
3437,Glass,Structural,8,464,All,Medium,22,1,1.69,173,C
3438,Plastic,Insulation,8,83,Humid,Medium,19,3,1.58,278,C
3439,Aluminum,Electrical,8,51,Dry,High,10,8,1.39,364,B
3440,Aluminum,Insulation,10,601,Coastal,High,25,3,1.3,123,D
3441,Insulation,Insulation,6,453,All,Low,12,3,1.9,393,C
3442,Insulation,Finishing,6,670,Coastal,High,11,10,0.73,387,B
3443,Glass,Electrical,10,503,Coastal,Low,19,6,1.88,274,A
3444,Wood,Insulation,7,923,Coastal,Medium,19,8,1.81,118,B
3445,Concrete,Plumbing,8,245,All,Low,29,2,0.45,37,B
3446,Glass,Finishing,10,462,Coastal,High,8,8,0.78,342,B
3447,Aluminum,Plumbing,10,199,Humid,High,8,7,1.28,226,A
3448,Stone,Insulation,9,691,Coastal,Low,29,2,0.92,256,B
3449,Stone,Structural,8,514,Coastal,Medium,24,5,0.59,163,B
3450,Steel,Plumbing,6,887,Coastal,Low,24,10,0.33,222,C
3451,Stone,Structural,8,201,Coastal,Low,17,8,0.16,247,B
3452,Wood,Plumbing,9,195,Dry,Low,5,5,0.67,353,B
3453,Brick,Plumbing,7,890,Dry,Low,15,1,1.09,320,C
3454,Aluminum,Electrical,10,68,Dry,High,17,9,2.38,251,D
3455,Brick,Electrical,6,352,Humid,Low,16,3,1.32,290,B
3456,Steel,Electrical,10,119,Humid,Medium,14,1,0.13,77,B
3457,Wood,Plumbing,8,208,Dry,Low,19,10,0.55,366,B
3458,Stone,Plumbing,9,875,All,Medium,27,4,1.27,217,D
3459,Stone,Structural,10,355,Dry,Low,20,8,0.54,56,C
3460,Glass,Plumbing,9,243,Humid,High,12,3,0.88,254,A
3461,Aluminum,Plumbing,7,377,Humid,Medium,18,6,1.8,52,B
3462,Brick,Electrical,7,800,Coastal,Medium,13,4,0.63,223,B
3463,Glass,Structural,9,73,Humid,Low,21,9,1.1,225,C
3464,Steel,Structural,7,120,All,High,14,10,2.15,112,A
3465,Stone,Insulation,10,873,Dry,Low,25,4,0.62,230,C
3466,Brick,Plumbing,9,417,Humid,Medium,13,3,0.56,62,C
3467,Stone,Electrical,10,321,All,Low,6,8,0.12,62,D
3468,Stone,Finishing,8,887,Humid,High,30,7,1.1,304,A
3469,Brick,Insulation,7,475,Dry,Low,26,7,2.27,26,C
3470,Concrete,Structural,6,274,Coastal,Low,27,7,1.56,153,A
3471,Wood,Structural,6,309,All,Low,29,9,0.95,45,C
3472,Aluminum,Electrical,9,632,All,Medium,17,3,1.88,360,D
3473,Plastic,Plumbing,8,232,Coastal,Medium,16,5,0.57,116,B
3474,Plastic,Structural,10,863,Dry,Medium,28,6,0.56,139,C
3475,Aluminum,Electrical,10,994,Coastal,Medium,7,2,0.77,343,B
3476,Steel,Electrical,6,771,All,Medium,8,10,2.03,73,D
3477,Stone,Plumbing,10,383,Dry,Low,19,10,2.21,137,D
3478,Brick,Finishing,10,559,Dry,Low,12,4,0.76,317,D
3479,Steel,Structural,9,371,Dry,High,20,6,1.17,77,D
3480,Glass,Structural,7,877,Humid,Medium,29,1,1.1,120,D
3481,Aluminum,Insulation,7,601,Dry,Low,5,4,2.09,258,A
3482,Brick,Finishing,7,250,Dry,Low,19,9,2.07,276,A
3483,Glass,Structural,8,545,Humid,High,9,8,0.94,286,B
3484,Brick,Structural,10,164,Humid,Low,12,4,1.67,396,D
3485,Plastic,Insulation,6,270,Dry,Medium,25,1,0.79,214,B
3486,Stone,Structural,10,342,Coastal,Low,19,10,0.57,139,B
3487,Aluminum,Finishing,6,897,All,High,9,1,0.83,331,B
3488,Insulation,Electrical,9,910,Humid,Low,22,5,0.49,332,A
3489,Brick,Finishing,6,914,Humid,High,9,3,0.12,370,C
3490,Steel,Plumbing,8,456,Humid,Low,20,4,0.59,169,A
3491,Steel,Electrical,6,445,Dry,Medium,26,6,0.6,80,A
3492,Insulation,Plumbing,7,160,All,Low,14,8,2.27,69,C
3493,Wood,Structural,9,554,Coastal,Medium,14,4,2.0,53,D
3494,Plastic,Structural,6,343,Coastal,Medium,8,4,1.91,345,C
3495,Glass,Finishing,10,432,Humid,High,21,4,1.03,120,C
